,lr,n_est,max_depth,m,score,case,standardize
2032,0.15,20.0,4.0,12.0,0.7501362330392595,case8,0.0
2033,0.15,20.0,4.0,12.0,0.7490673703909535,case8,1.0
2034,0.15,30.0,4.0,12.0,0.773552484890027,case8,0.0
2035,0.15,30.0,4.0,12.0,0.7737881613081569,case8,1.0
2036,0.15,40.0,4.0,12.0,0.7695522878673878,case8,0.0
2037,0.15,40.0,4.0,12.0,0.7715732684522055,case8,1.0
2038,0.15,50.0,4.0,12.0,0.7795028393228084,case8,0.0
2039,0.15,50.0,4.0,12.0,0.7761420786123261,case8,1.0
2040,0.15,60.0,4.0,12.0,0.7822203973183287,case8,0.0
2041,0.15,60.0,4.0,12.0,0.7839790190649514,case8,1.0
2042,0.15,70.0,4.0,12.0,0.7963070041894604,case8,0.0
2043,0.15,70.0,4.0,12.0,0.7931368181362257,case8,1.0
2044,0.3,10.0,4.0,12.0,0.7386869087370508,case8,0.0
2045,0.3,10.0,4.0,12.0,0.7409668692696436,case8,1.0
2046,0.3,20.0,4.0,12.0,0.7692845267338079,case8,0.0
2047,0.3,20.0,4.0,12.0,0.770029587475594,case8,1.0
2048,0.3,30.0,4.0,12.0,0.7730872356019962,case8,0.0
2049,0.3,30.0,4.0,12.0,0.7723812406396294,case8,1.0
2050,0.3,40.0,4.0,12.0,0.789649786666062,case8,0.0
2051,0.3,40.0,4.0,12.0,0.7924611809789731,case8,1.0
2052,0.3,50.0,4.0,12.0,0.7950327487605168,case8,0.0
2053,0.3,50.0,4.0,12.0,0.7910510064080707,case8,1.0
2054,0.3,60.0,4.0,12.0,0.7958614829755294,case8,0.0
2055,0.3,60.0,4.0,12.0,0.7963265635583721,case8,1.0
2056,0.3,70.0,4.0,12.0,0.7908078022079154,case8,0.0
2057,0.3,70.0,4.0,12.0,0.786108449340821,case8,1.0
2058,0.5,10.0,4.0,12.0,0.7383260434540359,case8,0.0
2059,0.5,10.0,4.0,12.0,0.7375837946350408,case8,1.0
2060,0.5,20.0,4.0,12.0,0.7773121283095697,case8,0.0
2061,0.5,20.0,4.0,12.0,0.7747507092032787,case8,1.0
2062,0.5,30.0,4.0,12.0,0.7773013254568115,case8,0.0
2063,0.5,30.0,4.0,12.0,0.7773218290925313,case8,1.0
2064,0.5,40.0,4.0,12.0,0.790507343623547,case8,0.0
2065,0.5,40.0,4.0,12.0,0.7896186495253706,case8,1.0
2066,0.5,50.0,4.0,12.0,0.7841200360227083,case8,0.0
2067,0.5,50.0,4.0,12.0,0.7882155867743428,case8,1.0
2068,0.5,60.0,4.0,12.0,0.8019289229524199,case8,0.0
2069,0.5,60.0,4.0,12.0,0.8037526722939067,case8,1.0
2070,0.5,70.0,4.0,12.0,0.7920883307604857,case8,0.0
2071,0.5,70.0,4.0,12.0,0.7967052602165123,case8,1.0
2072,0.05,10.0,5.0,12.0,0.7465907063088754,case8,0.0
2073,0.05,10.0,5.0,12.0,0.7462895994017976,case8,1.0
2074,0.05,20.0,5.0,12.0,0.7780035757179597,case8,0.0
2075,0.05,20.0,5.0,12.0,0.779024599092076,case8,1.0
2076,0.05,30.0,5.0,12.0,0.7646377168854332,case8,0.0
2077,0.05,30.0,5.0,12.0,0.765179495581304,case8,1.0
2078,0.05,40.0,5.0,12.0,0.7644965207307902,case8,0.0
2079,0.05,40.0,5.0,12.0,0.7669645969909699,case8,1.0
2080,0.05,50.0,5.0,12.0,0.7737445731185819,case8,0.0
2081,0.05,50.0,5.0,12.0,0.7753644078236605,case8,1.0
2082,0.05,60.0,5.0,12.0,0.7883686938911321,case8,0.0
2083,0.05,60.0,5.0,12.0,0.7877054561711511,case8,1.0
2084,0.05,70.0,5.0,12.0,0.7951392794795127,case8,0.0
2085,0.05,70.0,5.0,12.0,0.7936372680192225,case8,1.0
2086,0.15,10.0,5.0,12.0,0.7507078092740043,case8,0.0
2087,0.15,10.0,5.0,12.0,0.7502687242074112,case8,1.0
2088,0.15,20.0,5.0,12.0,0.778327206403639,case8,0.0
2089,0.15,20.0,5.0,12.0,0.7767030808078685,case8,1.0
2090,0.15,30.0,5.0,12.0,0.786158386276308,case8,0.0
2091,0.15,30.0,5.0,12.0,0.7846029552084587,case8,1.0
2092,0.15,40.0,5.0,12.0,0.7927999750465763,case8,0.0
2093,0.15,40.0,5.0,12.0,0.79196548333718,case8,1.0
2094,0.15,50.0,5.0,12.0,0.796306847085539,case8,0.0
2095,0.15,50.0,5.0,12.0,0.7914099670257998,case8,1.0
2096,0.15,60.0,5.0,12.0,0.8141771514861174,case8,0.0
2097,0.15,60.0,5.0,12.0,0.8124372173447812,case8,1.0
2098,0.15,70.0,5.0,12.0,0.8018218853202577,case8,0.0
2099,0.15,70.0,5.0,12.0,0.8091793216478214,case8,1.0
2100,0.3,10.0,5.0,12.0,0.7788773224338712,case8,0.0
2101,0.3,10.0,5.0,12.0,0.7779878058987715,case8,1.0
2102,0.3,20.0,5.0,12.0,0.8065112435127431,case8,0.0
2103,0.3,20.0,5.0,12.0,0.8045802132229908,case8,1.0
2104,0.3,30.0,5.0,12.0,0.8083597398773371,case8,0.0
2105,0.3,30.0,5.0,12.0,0.7990512316785486,case8,1.0
2106,0.3,40.0,5.0,12.0,0.8009290664841323,case8,0.0
2107,0.3,40.0,5.0,12.0,0.8045379106976351,case8,1.0
2108,0.3,50.0,5.0,12.0,0.8148248075871328,case8,0.0
2109,0.3,50.0,5.0,12.0,0.8067214240741489,case8,1.0
2110,0.3,60.0,5.0,12.0,0.8017112700681975,case8,0.0
2111,0.3,60.0,5.0,12.0,0.8081772409993507,case8,1.0
2112,0.3,70.0,5.0,12.0,0.8019661526316769,case8,0.0
2113,0.3,70.0,5.0,12.0,0.8082016882256478,case8,1.0
2114,0.5,10.0,5.0,12.0,0.7722606343352105,case8,0.0
2115,0.5,10.0,5.0,12.0,0.7695338386667316,case8,1.0
2116,0.5,20.0,5.0,12.0,0.7907133430434963,case8,0.0
2117,0.5,20.0,5.0,12.0,0.7916087959515508,case8,1.0
2118,0.5,30.0,5.0,12.0,0.7906906358442287,case8,0.0
2119,0.5,30.0,5.0,12.0,0.7945842947865416,case8,1.0
2120,0.5,40.0,5.0,12.0,0.7996167014758283,case8,0.0
2121,0.5,40.0,5.0,12.0,0.7976942771177735,case8,1.0
2122,0.5,50.0,5.0,12.0,0.8047290943538418,case8,0.0
2123,0.5,50.0,5.0,12.0,0.8049570872258037,case8,1.0
2124,0.5,60.0,5.0,12.0,0.8042391666278689,case8,0.0
2125,0.5,60.0,5.0,12.0,0.8021314425096943,case8,1.0
2126,0.5,70.0,5.0,12.0,0.8021394873806199,case8,0.0
2127,0.5,70.0,5.0,12.0,0.8057042740986318,case8,1.0
2128,0.05,10.0,6.0,12.0,0.7520083159357043,case8,0.0
2129,0.05,10.0,6.0,12.0,0.7520446745899548,case8,1.0
2130,0.05,20.0,6.0,12.0,0.7734955214830908,case8,0.0
2131,0.05,20.0,6.0,12.0,0.7716788545346466,case8,1.0
2132,0.05,30.0,6.0,12.0,0.7714224138144716,case8,0.0
2133,0.05,30.0,6.0,12.0,0.7749206377716689,case8,1.0
2134,0.05,40.0,6.0,12.0,0.784300907639803,case8,0.0
2135,0.05,40.0,6.0,12.0,0.7893729954260988,case8,1.0
2136,0.05,50.0,6.0,12.0,0.8019550065167756,case8,0.0
2137,0.05,50.0,6.0,12.0,0.8067081149856836,case8,1.0
2138,0.05,60.0,6.0,12.0,0.7905923868958964,case8,0.0
2139,0.05,60.0,6.0,12.0,0.7936239167348369,case8,1.0
2140,0.05,70.0,6.0,12.0,0.8039143723390034,case8,0.0
2141,0.05,70.0,6.0,12.0,0.80102961148864,case8,1.0
2142,0.15,10.0,6.0,12.0,0.7790462685622275,case8,0.0
2143,0.15,10.0,6.0,12.0,0.781051201720955,case8,1.0
2144,0.15,20.0,6.0,12.0,0.8027388239563482,case8,0.0
2145,0.15,20.0,6.0,12.0,0.8033449015732259,case8,1.0
2146,0.15,30.0,6.0,12.0,0.8102055655603355,case8,0.0
2147,0.15,30.0,6.0,12.0,0.8073592209249043,case8,1.0
2148,0.15,40.0,6.0,12.0,0.8041331762839131,case8,0.0
2149,0.15,40.0,6.0,12.0,0.8033608333987218,case8,1.0
2150,0.15,50.0,6.0,12.0,0.8154227725109755,case8,0.0
2151,0.15,50.0,6.0,12.0,0.8186424191950503,case8,1.0
2152,0.15,60.0,6.0,12.0,0.8085782350944783,case8,0.0
2153,0.15,60.0,6.0,12.0,0.8099742411029344,case8,1.0
2154,0.15,70.0,6.0,12.0,0.8151775558825385,case8,0.0
2155,0.15,70.0,6.0,12.0,0.8094640248677075,case8,1.0
2156,0.3,10.0,6.0,12.0,0.7867828588561434,case8,0.0
2157,0.3,10.0,6.0,12.0,0.7885648402064093,case8,1.0
2158,0.3,20.0,6.0,12.0,0.8022178929329622,case8,0.0
2159,0.3,20.0,6.0,12.0,0.805123231084833,case8,1.0
2160,0.3,30.0,6.0,12.0,0.8101699841226945,case8,0.0
2161,0.3,30.0,6.0,12.0,0.8056156007958114,case8,1.0
2162,0.3,40.0,6.0,12.0,0.8153699507024377,case8,0.0
2163,0.3,40.0,6.0,12.0,0.8056329773750615,case8,1.0
2164,0.3,50.0,6.0,12.0,0.8241998763032549,case8,0.0
2165,0.3,50.0,6.0,12.0,0.8199176642068566,case8,1.0
2166,0.3,60.0,6.0,12.0,0.8160249800932929,case8,0.0
2167,0.3,60.0,6.0,12.0,0.8177287507649977,case8,1.0
2168,0.3,70.0,6.0,12.0,0.8222372004577292,case8,0.0
2169,0.3,70.0,6.0,12.0,0.828911359813771,case8,1.0
2170,0.5,10.0,6.0,12.0,0.7874673958783011,case8,0.0
2171,0.5,10.0,6.0,12.0,0.7848680537757639,case8,1.0
2172,0.5,20.0,6.0,12.0,0.7960772593621127,case8,0.0
2173,0.5,20.0,6.0,12.0,0.7952666370083976,case8,1.0
2174,0.5,30.0,6.0,12.0,0.7996365065377754,case8,0.0
2175,0.5,30.0,6.0,12.0,0.8008885994309557,case8,1.0
2176,0.5,40.0,6.0,12.0,0.8155915022283573,case8,0.0
2177,0.5,40.0,6.0,12.0,0.8109804507732293,case8,1.0
2178,0.5,50.0,6.0,12.0,0.8175163479145284,case8,0.0
2179,0.5,50.0,6.0,12.0,0.8129312399870298,case8,1.0
2180,0.5,60.0,6.0,12.0,0.8168603202771109,case8,0.0
2181,0.5,60.0,6.0,12.0,0.8135959767372793,case8,1.0
2182,0.5,70.0,6.0,12.0,0.8058579276541917,case8,0.0
2183,0.5,70.0,6.0,12.0,0.8131578209418802,case8,1.0
2184,0.05,10.0,7.0,12.0,0.7814530369531841,case8,0.0
2185,0.05,10.0,7.0,12.0,0.78052242098533,case8,1.0
2186,0.05,20.0,7.0,12.0,0.7866475976291513,case8,0.0
2187,0.05,20.0,7.0,12.0,0.7866963373681662,case8,1.0
2188,0.05,30.0,7.0,12.0,0.7941938551572163,case8,0.0
2189,0.05,30.0,7.0,12.0,0.7948595634698986,case8,1.0
2190,0.05,40.0,7.0,12.0,0.8106771986524491,case8,0.0
2191,0.05,40.0,7.0,12.0,0.8070811833498658,case8,1.0
2192,0.05,50.0,7.0,12.0,0.8047344358796219,case8,0.0
2193,0.05,50.0,7.0,12.0,0.8063148333352653,case8,1.0
2194,0.05,60.0,7.0,12.0,0.817298435556077,case8,0.0
2195,0.05,60.0,7.0,12.0,0.8165216512268446,case8,1.0
2196,0.05,70.0,7.0,12.0,0.8252548398857087,case8,0.0
2197,0.05,70.0,7.0,12.0,0.8207375652876642,case8,1.0
2198,0.15,10.0,7.0,12.0,0.7868323284726266,case8,0.0
2199,0.15,10.0,7.0,12.0,0.7825993431070423,case8,1.0
2200,0.15,20.0,7.0,12.0,0.8116913254414965,case8,0.0
2201,0.15,20.0,7.0,12.0,0.8074119311152058,case8,1.0
2202,0.15,30.0,7.0,12.0,0.8131779476385119,case8,0.0
2203,0.15,30.0,7.0,12.0,0.8136739125068014,case8,1.0
2204,0.15,40.0,7.0,12.0,0.8136049805874462,case8,0.0
2205,0.15,40.0,7.0,12.0,0.8152633159780721,case8,1.0
2206,0.15,50.0,7.0,12.0,0.8186885468428255,case8,0.0
2207,0.15,50.0,7.0,12.0,0.8165307378036737,case8,1.0
2208,0.15,60.0,7.0,12.0,0.8386715677875969,case8,0.0
2209,0.15,60.0,7.0,12.0,0.839446739269546,case8,1.0
2210,0.15,70.0,7.0,12.0,0.8232951664812139,case8,0.0
2211,0.15,70.0,7.0,12.0,0.8308863442991223,case8,1.0
2212,0.3,10.0,7.0,12.0,0.8071034053609437,case8,0.0
2213,0.3,10.0,7.0,12.0,0.8096710712529122,case8,1.0
2214,0.3,20.0,7.0,12.0,0.8108891368429814,case8,0.0
2215,0.3,20.0,7.0,12.0,0.8184520895444944,case8,1.0
2216,0.3,30.0,7.0,12.0,0.8158448887587436,case8,0.0
2217,0.3,30.0,7.0,12.0,0.810621642352278,case8,1.0
2218,0.3,40.0,7.0,12.0,0.8252018936665515,case8,0.0
2219,0.3,40.0,7.0,12.0,0.8283904375578324,case8,1.0
2220,0.3,50.0,7.0,12.0,0.814550221609566,case8,0.0
2221,0.3,50.0,7.0,12.0,0.8201934097467832,case8,1.0
2222,0.3,60.0,7.0,12.0,0.8235699487886439,case8,0.0
2223,0.3,60.0,7.0,12.0,0.827453701871148,case8,1.0
2224,0.3,70.0,7.0,12.0,0.8209188533526722,case8,0.0
2225,0.3,70.0,7.0,12.0,0.8236399106497452,case8,1.0
2226,0.5,10.0,7.0,12.0,0.7861632788594723,case8,0.0
2227,0.5,10.0,7.0,12.0,0.7896611549251583,case8,1.0
2228,0.5,20.0,7.0,12.0,0.8175350778814747,case8,0.0
2229,0.5,20.0,7.0,12.0,0.8116423353803707,case8,1.0
2230,0.5,30.0,7.0,12.0,0.817935118011839,case8,0.0
2231,0.5,30.0,7.0,12.0,0.8276789274735962,case8,1.0
2232,0.5,40.0,7.0,12.0,0.8104944278359572,case8,0.0
2233,0.5,40.0,7.0,12.0,0.8126455248858975,case8,1.0
2234,0.5,50.0,7.0,12.0,0.8105625208066158,case8,0.0
2235,0.5,50.0,7.0,12.0,0.8163843873725332,case8,1.0
2236,0.5,60.0,7.0,12.0,0.8299620005165929,case8,0.0
2237,0.5,60.0,7.0,12.0,0.8287018948841799,case8,1.0
2238,0.5,70.0,7.0,12.0,0.8173964319690202,case8,0.0
2239,0.5,70.0,7.0,12.0,0.8086046704289237,case8,1.0
2240,0.05,10.0,3.0,13.0,0.6619483702385175,case9,0.0
2241,0.05,10.0,3.0,13.0,0.6623106890790972,case9,1.0
2242,0.05,20.0,3.0,13.0,0.6742961598823334,case9,0.0
2243,0.05,20.0,3.0,13.0,0.6742961598823334,case9,1.0
2244,0.05,30.0,3.0,13.0,0.6929567014787399,case9,0.0
2245,0.05,30.0,3.0,13.0,0.6926422360699348,case9,1.0
2246,0.05,40.0,3.0,13.0,0.6919194521116628,case9,0.0
2247,0.05,40.0,3.0,13.0,0.6919441434696875,case9,1.0
2248,0.05,50.0,3.0,13.0,0.6975759965740926,case9,0.0
2249,0.05,50.0,3.0,13.0,0.6979635934733175,case9,1.0
2250,0.05,60.0,3.0,13.0,0.7115196846781071,case9,0.0
2251,0.05,60.0,3.0,13.0,0.7115701290982994,case9,1.0
2252,0.05,70.0,3.0,13.0,0.694626415326464,case9,0.0
2253,0.05,70.0,3.0,13.0,0.6952579423497195,case9,1.0
2254,0.15,10.0,3.0,13.0,0.6872922446930082,case9,0.0
2255,0.15,10.0,3.0,13.0,0.6869836027176995,case9,1.0
2256,0.15,20.0,3.0,13.0,0.7231143168711376,case9,0.0
2257,0.15,20.0,3.0,13.0,0.7234950148768357,case9,1.0
2258,0.15,30.0,3.0,13.0,0.7307820972887343,case9,0.0
2259,0.15,30.0,3.0,13.0,0.7307505316321686,case9,1.0
2260,0.15,40.0,3.0,13.0,0.7391784093440357,case9,0.0
2261,0.15,40.0,3.0,13.0,0.7404398574495042,case9,1.0
2262,0.15,50.0,3.0,13.0,0.7393254871372157,case9,0.0
2263,0.15,50.0,3.0,13.0,0.7396585690879448,case9,1.0
2264,0.15,60.0,3.0,13.0,0.7348321716305858,case9,0.0
2265,0.15,60.0,3.0,13.0,0.7361267442843717,case9,1.0
2266,0.15,70.0,3.0,13.0,0.7560309789139688,case9,0.0
2267,0.15,70.0,3.0,13.0,0.7554063072564958,case9,1.0
2268,0.3,10.0,3.0,13.0,0.6957564204477955,case9,0.0
2269,0.3,10.0,3.0,13.0,0.6957493342799951,case9,1.0
2270,0.3,20.0,3.0,13.0,0.7274532926555547,case9,0.0
2271,0.3,20.0,3.0,13.0,0.7274474692220583,case9,1.0
2272,0.3,30.0,3.0,13.0,0.7395448519799601,case9,0.0
2273,0.3,30.0,3.0,13.0,0.7395000086104504,case9,1.0
2274,0.3,40.0,3.0,13.0,0.7656981969252065,case9,0.0
2275,0.3,40.0,3.0,13.0,0.7652901681927097,case9,1.0
2276,0.3,50.0,3.0,13.0,0.7582125086885724,case9,0.0
2277,0.3,50.0,3.0,13.0,0.7589710369536796,case9,1.0
2278,0.3,60.0,3.0,13.0,0.7757393390744951,case9,0.0
2279,0.3,60.0,3.0,13.0,0.7740587835189395,case9,1.0
2280,0.3,70.0,3.0,13.0,0.7840043330130324,case9,0.0
2281,0.3,70.0,3.0,13.0,0.7854338801989758,case9,1.0
2282,0.5,10.0,3.0,13.0,0.7086411403207922,case9,0.0
2283,0.5,10.0,3.0,13.0,0.7088174351874895,case9,1.0
2284,0.5,20.0,3.0,13.0,0.7376847893220693,case9,0.0
2285,0.5,20.0,3.0,13.0,0.7370448231044413,case9,1.0
2286,0.5,30.0,3.0,13.0,0.7529684581563871,case9,0.0
2287,0.5,30.0,3.0,13.0,0.7485104246476603,case9,1.0
2288,0.5,40.0,3.0,13.0,0.7620151443968616,case9,0.0
2289,0.5,40.0,3.0,13.0,0.7636635596598159,case9,1.0
2290,0.5,50.0,3.0,13.0,0.7710911308357524,case9,0.0
2291,0.5,50.0,3.0,13.0,0.7711211981705025,case9,1.0
2292,0.5,60.0,3.0,13.0,0.7850782314983139,case9,0.0
2293,0.5,60.0,3.0,13.0,0.784403595014292,case9,1.0
2294,0.5,70.0,3.0,13.0,0.7780822132394475,case9,0.0
2295,0.5,70.0,3.0,13.0,0.7776211038871383,case9,1.0
2296,0.05,10.0,4.0,13.0,0.6933749767752224,case9,0.0
2297,0.05,10.0,4.0,13.0,0.6930473777869092,case9,1.0
2298,0.05,20.0,4.0,13.0,0.7217418672531434,case9,0.0
2299,0.05,20.0,4.0,13.0,0.7218438112737074,case9,1.0
2300,0.05,30.0,4.0,13.0,0.7450968323076383,case9,0.0
2301,0.05,30.0,4.0,13.0,0.7454219303586549,case9,1.0
2302,0.05,40.0,4.0,13.0,0.7525115635414981,case9,0.0
2303,0.05,40.0,4.0,13.0,0.7531639783522799,case9,1.0
2304,0.05,50.0,4.0,13.0,0.7575118759903547,case9,0.0
2305,0.05,50.0,4.0,13.0,0.7571967863181223,case9,1.0
2306,0.05,60.0,4.0,13.0,0.7571081243113338,case9,0.0
2307,0.05,60.0,4.0,13.0,0.7558675547505075,case9,1.0
2308,0.05,70.0,4.0,13.0,0.7589123822276761,case9,0.0
2309,0.05,70.0,4.0,13.0,0.7580675575425442,case9,1.0
2310,0.15,10.0,4.0,13.0,0.7267449590409657,case9,0.0
2311,0.15,10.0,4.0,13.0,0.7273539341469563,case9,1.0
2312,0.15,20.0,4.0,13.0,0.7499883558412709,case9,0.0
2313,0.15,20.0,4.0,13.0,0.7509392394122572,case9,1.0
2314,0.15,30.0,4.0,13.0,0.7613638426054893,case9,0.0
2315,0.15,30.0,4.0,13.0,0.7639324348524941,case9,1.0
2316,0.15,40.0,4.0,13.0,0.7649697038476351,case9,0.0
2317,0.15,40.0,4.0,13.0,0.763851920201119,case9,1.0
2318,0.15,50.0,4.0,13.0,0.7842676954023113,case9,0.0
2319,0.15,50.0,4.0,13.0,0.7813962652595562,case9,1.0
2320,0.15,60.0,4.0,13.0,0.7862244419283534,case9,0.0
2321,0.15,60.0,4.0,13.0,0.7854185970676102,case9,1.0
2322,0.15,70.0,4.0,13.0,0.7966666296639988,case9,0.0
2323,0.15,70.0,4.0,13.0,0.7934900154103792,case9,1.0
2324,0.3,10.0,4.0,13.0,0.7232672914307698,case9,0.0
2325,0.3,10.0,4.0,13.0,0.7223244616152963,case9,1.0
2326,0.3,20.0,4.0,13.0,0.7568061750614028,case9,0.0
2327,0.3,20.0,4.0,13.0,0.7590426775438743,case9,1.0
2328,0.3,30.0,4.0,13.0,0.7892893965335425,case9,0.0
2329,0.3,30.0,4.0,13.0,0.7905531360043779,case9,1.0
2330,0.3,40.0,4.0,13.0,0.7817973840767756,case9,0.0
2331,0.3,40.0,4.0,13.0,0.7807617040668419,case9,1.0
2332,0.3,50.0,4.0,13.0,0.7907355433633633,case9,0.0
2333,0.3,50.0,4.0,13.0,0.7878080402310051,case9,1.0
2334,0.3,60.0,4.0,13.0,0.8025348881671108,case9,0.0
2335,0.3,60.0,4.0,13.0,0.8051358151638496,case9,1.0
2336,0.3,70.0,4.0,13.0,0.8052787112853061,case9,0.0
2337,0.3,70.0,4.0,13.0,0.8042237293949045,case9,1.0
2338,0.5,10.0,4.0,13.0,0.7399362881124895,case9,0.0
2339,0.5,10.0,4.0,13.0,0.7392874506142586,case9,1.0
2340,0.5,20.0,4.0,13.0,0.7759951669574502,case9,0.0
2341,0.5,20.0,4.0,13.0,0.7734369613951799,case9,1.0
2342,0.5,30.0,4.0,13.0,0.7845898249647149,case9,0.0
2343,0.5,30.0,4.0,13.0,0.7851849496940505,case9,1.0
2344,0.5,40.0,4.0,13.0,0.7844375522379453,case9,0.0
2345,0.5,40.0,4.0,13.0,0.7879278637358046,case9,1.0
2346,0.5,50.0,4.0,13.0,0.7860266918687737,case9,0.0
2347,0.5,50.0,4.0,13.0,0.7880781686710506,case9,1.0
2348,0.5,60.0,4.0,13.0,0.8007516841108301,case9,0.0
2349,0.5,60.0,4.0,13.0,0.8044131279740409,case9,1.0
2350,0.5,70.0,4.0,13.0,0.788280489615064,case9,0.0
2351,0.5,70.0,4.0,13.0,0.788138751555935,case9,1.0
2352,0.05,10.0,5.0,13.0,0.7369577881535766,case9,0.0
2353,0.05,10.0,5.0,13.0,0.7379644883092129,case9,1.0
2354,0.05,20.0,5.0,13.0,0.754395459009917,case9,0.0
2355,0.05,20.0,5.0,13.0,0.7534211602259846,case9,1.0
2356,0.05,30.0,5.0,13.0,0.7735651949462109,case9,0.0
2357,0.05,30.0,5.0,13.0,0.775918110106256,case9,1.0
2358,0.05,40.0,5.0,13.0,0.775177436172106,case9,0.0
2359,0.05,40.0,5.0,13.0,0.7748938053408561,case9,1.0
2360,0.05,50.0,5.0,13.0,0.7793318004035504,case9,0.0
2361,0.05,50.0,5.0,13.0,0.7813404520230012,case9,1.0
2362,0.05,60.0,5.0,13.0,0.7874335023933307,case9,0.0
2363,0.05,60.0,5.0,13.0,0.7876041197521558,case9,1.0
2364,0.05,70.0,5.0,13.0,0.7763102999692257,case9,0.0
2365,0.05,70.0,5.0,13.0,0.7779446239383873,case9,1.0
2366,0.15,10.0,5.0,13.0,0.7569554157541385,case9,0.0
2367,0.15,10.0,5.0,13.0,0.7572191795789708,case9,1.0
2368,0.15,20.0,5.0,13.0,0.7718878526934793,case9,0.0
2369,0.15,20.0,5.0,13.0,0.7698936430399596,case9,1.0
2370,0.15,30.0,5.0,13.0,0.7840857531989514,case9,0.0
2371,0.15,30.0,5.0,13.0,0.7819531812911331,case9,1.0
2372,0.15,40.0,5.0,13.0,0.7937182879742454,case9,0.0
2373,0.15,40.0,5.0,13.0,0.7949469296820814,case9,1.0
2374,0.15,50.0,5.0,13.0,0.8072149816920302,case9,0.0
2375,0.15,50.0,5.0,13.0,0.80705495322148,case9,1.0
2376,0.15,60.0,5.0,13.0,0.7905205727094546,case9,0.0
2377,0.15,60.0,5.0,13.0,0.7959404485869439,case9,1.0
2378,0.15,70.0,5.0,13.0,0.8024127761590072,case9,0.0
2379,0.15,70.0,5.0,13.0,0.8063315997459104,case9,1.0
2380,0.3,10.0,5.0,13.0,0.76682049260323,case9,0.0
2381,0.3,10.0,5.0,13.0,0.7658814910873339,case9,1.0
2382,0.3,20.0,5.0,13.0,0.7841119342046688,case9,0.0
2383,0.3,20.0,5.0,13.0,0.788193254800335,case9,1.0
2384,0.3,30.0,5.0,13.0,0.7833786720398094,case9,0.0
2385,0.3,30.0,5.0,13.0,0.7872328432865545,case9,1.0
2386,0.3,40.0,5.0,13.0,0.8151263065617924,case9,0.0
2387,0.3,40.0,5.0,13.0,0.8161624369803191,case9,1.0
2388,0.3,50.0,5.0,13.0,0.8001879863421659,case9,0.0
2389,0.3,50.0,5.0,13.0,0.800077503941197,case9,1.0
2390,0.3,60.0,5.0,13.0,0.8078011417953054,case9,0.0
2391,0.3,60.0,5.0,13.0,0.8057802486538029,case9,1.0
2392,0.3,70.0,5.0,13.0,0.8106600050387992,case9,0.0
2393,0.3,70.0,5.0,13.0,0.813941466331638,case9,1.0
2394,0.5,10.0,5.0,13.0,0.7596597924624332,case9,0.0
2395,0.5,10.0,5.0,13.0,0.7635453282422727,case9,1.0
2396,0.5,20.0,5.0,13.0,0.7739885453642225,case9,0.0
2397,0.5,20.0,5.0,13.0,0.7712360659920766,case9,1.0
2398,0.5,30.0,5.0,13.0,0.7933052843461026,case9,0.0
2399,0.5,30.0,5.0,13.0,0.7947669107369377,case9,1.0
2400,0.5,40.0,5.0,13.0,0.7998178735980386,case9,0.0
2401,0.5,40.0,5.0,13.0,0.7951020496114148,case9,1.0
2402,0.5,50.0,5.0,13.0,0.8056776377209078,case9,0.0
2403,0.5,50.0,5.0,13.0,0.8049657835655009,case9,1.0
2404,0.5,60.0,5.0,13.0,0.8101607973210321,case9,0.0
2405,0.5,60.0,5.0,13.0,0.8077654317948098,case9,1.0
2406,0.5,70.0,5.0,13.0,0.801640330890781,case9,0.0
2407,0.5,70.0,5.0,13.0,0.7998343886567396,case9,1.0
2408,0.05,10.0,6.0,13.0,0.7500833491424663,case9,0.0
2409,0.05,10.0,6.0,13.0,0.7502713574504208,case9,1.0
2410,0.05,20.0,6.0,13.0,0.7765355881541502,case9,0.0
2411,0.05,20.0,6.0,13.0,0.7771867166299312,case9,1.0
2412,0.05,30.0,6.0,13.0,0.7822231695111105,case9,0.0
2413,0.05,30.0,6.0,13.0,0.7815672179605447,case9,1.0
2414,0.05,40.0,6.0,13.0,0.7918988777452126,case9,0.0
2415,0.05,40.0,6.0,13.0,0.7900574626094115,case9,1.0
2416,0.05,50.0,6.0,13.0,0.8064456345337148,case9,0.0
2417,0.05,50.0,6.0,13.0,0.8074595794470567,case9,1.0
2418,0.05,60.0,6.0,13.0,0.8146717013759925,case9,0.0
2419,0.05,60.0,6.0,13.0,0.8241155958862542,case9,1.0
2420,0.05,70.0,6.0,13.0,0.8087444857464781,case9,0.0
2421,0.05,70.0,6.0,13.0,0.8105112715648499,case9,1.0
2422,0.15,10.0,6.0,13.0,0.7783751649529808,case9,0.0
2423,0.15,10.0,6.0,13.0,0.7820916208451114,case9,1.0
2424,0.15,20.0,6.0,13.0,0.795200092884611,case9,0.0
2425,0.15,20.0,6.0,13.0,0.7951641517502858,case9,1.0
2426,0.15,30.0,6.0,13.0,0.806390075333535,case9,0.0
2427,0.15,30.0,6.0,13.0,0.805570225615117,case9,1.0
2428,0.15,40.0,6.0,13.0,0.7968089087355664,case9,0.0
2429,0.15,40.0,6.0,13.0,0.801508957342797,case9,1.0
2430,0.15,50.0,6.0,13.0,0.816546370122024,case9,0.0
2431,0.15,50.0,6.0,13.0,0.8076585135144716,case9,1.0
